anchor,jnd,mean,normality,samples,samples_no,sequence_index,standard_deviation,frame
0,23,28.65625,1,"[33, 36, 21, 25, 23, 22, 24, 29, 28, 33, 20, 37, 26, 33, 32, 37, 24, 27, 24, 37, 25, 29, 26, 37, 32, 34, 25, 36, 35, 20, 24, 23]",32,15,5.666024236,30
0,22,28.28125,1,"[29, 29, 30, 22, 36, 30, 21, 34, 20, 31, 35, 33, 37, 37, 30, 22, 32, 29, 29, 30, 27, 22, 29, 26, 23, 24, 20, 32, 25, 26, 26, 29]",32,16,4.90052252,30
0,22,28.15625,1,"[28, 24, 36, 21, 33, 23, 29, 29, 28, 34, 21, 28, 35, 34, 27, 30, 33, 26, 25, 20, 27, 27, 24, 26, 33, 34, 21, 36, 37, 32, 20, 20]",32,17,5.322559262,30
0,22,28.28125,1,"[33, 31, 32, 27, 20, 31, 27, 20, 30, 31, 29, 34, 30, 20, 33, 24, 24, 35, 25, 29, 28, 21, 37, 23, 37, 28, 30, 22, 33, 35, 24, 22]",32,18,5.150849445,30
0,23,27.96551724,1,"[21, 21, 20, 26, 32, 22, 25, 26, 36, 24, 24, 20, 24, 26, 36, 27, 33, 27, 34, 30, 37, 32, 32, 29, 22, 27, 28, 34, 36]",29,19,5.321672392,30
0,23,28.1875,1,"[32, 28, 26, 20, 24, 33, 31, 30, 27, 32, 20, 35, 25, 26, 20, 22, 26, 25, 23, 31, 36, 27, 34, 35, 36, 31, 30, 33, 25, 32, 22, 25]",32,20,4.915003364,30
0,23,28.78125,1,"[25, 22, 37, 26, 21, 31, 27, 25, 29, 35, 29, 28, 29, 25, 36, 26, 31, 32, 26, 27, 37, 35, 36, 28, 22, 34, 34, 29, 36, 22, 20, 21]",32,21,5.247022965,30
0,24,29.84375,1,"[24, 38, 35, 25, 20, 27, 37, 35, 23, 38, 26, 25, 25, 30, 34, 27, 23, 36, 29, 36, 23, 36, 35, 33, 31, 35, 31, 20, 25, 35, 26, 32]",32,22,5.605926444,30
0,23,30.5,1,"[36, 22, 27, 21, 33, 35, 31, 36, 36, 36, 36, 26, 26, 27, 27, 36, 32, 36, 26, 31, 23, 34, 23, 37, 28, 35, 37, 35, 22, 37, 26, 23]",32,23,5.529976958,24
0,22,29.25,1,"[37, 25, 33, 34, 33, 21, 35, 31, 22, 29, 32, 32, 35, 25, 33, 26, 25, 20, 29, 35, 30, 30, 34, 37, 36, 20, 28, 22, 21, 24, 25, 37]",32,24,5.553261175,24
0,27,32.2,1,"[25, 22, 33, 36, 35, 37, 35, 34, 26, 25, 34, 37, 37, 23, 23, 28, 32, 31, 32, 34, 37, 37, 28, 29, 38, 37, 30, 36, 36, 39]",30,25,5.101723847,24
0,26,30.8125,1,"[32, 38, 32, 38, 25, 36, 35, 28, 35, 35, 38, 27, 26, 34, 33, 26, 27, 38, 28, 28, 21, 33, 38, 20, 29, 30, 23, 33, 27, 27, 29, 37]",32,26,5.226714875,24
0,24,30.34375,1,"[30, 28, 31, 31, 35, 32, 36, 34, 22, 29, 29, 33, 38, 22, 31, 26, 36, 33, 34, 31, 20, 20, 22, 33, 38, 33, 36, 34, 30, 23, 31, 30]",32,27,5.121802701,24
0,23,28.78125,1,"[33, 31, 31, 36, 21, 30, 27, 21, 34, 30, 36, 28, 24, 31, 22, 31, 34, 31, 20, 24, 35, 26, 33, 20, 31, 32, 32, 24, 31, 32, 20, 30]",32,28,5.020823573,24
0,23,28.38709677,1,"[27, 27, 28, 27, 33, 21, 26, 26, 33, 28, 23, 21, 36, 23, 29, 28, 26, 32, 24, 28, 35, 37, 22, 30, 32, 21, 33, 35, 28, 27, 34]",31,29,4.659595257,24
0,23,27.78125,1,"[35, 23, 24, 21, 29, 29, 26, 36, 28, 25, 31, 33, 32, 24, 36, 27, 22, 21, 27, 33, 31, 28, 29, 27, 21, 24, 27, 21, 26, 35, 25, 33]",32,30,4.654060835,24
0,25,30.125,1,"[33, 38, 27, 31, 21, 26, 34, 31, 33, 37, 32, 33, 25, 27, 26, 22, 37, 38, 25, 28, 34, 30, 29, 31, 20, 24, 37, 31, 37, 27, 28, 32]",32,31,5.059325468,24
0,23,29.9375,1,"[32, 23, 27, 24, 20, 24, 33, 35, 37, 22, 35, 32, 25, 29, 34, 21, 30, 35, 32, 33, 35, 27, 32, 20, 34, 27, 37, 37, 36, 23, 31, 36]",32,32,5.547085838,30
0,27,30.53333333,1,"[32, 26, 27, 23, 39, 28, 30, 37, 33, 36, 29, 31, 28, 33, 29, 29, 30, 34, 23, 32, 28, 32, 35, 28, 30, 32, 39, 38, 25, 20]",30,33,4.717782452,30
0,23,28.5625,1,"[23, 37, 21, 33, 32, 30, 34, 36, 31, 28, 24, 29, 24, 26, 27, 20, 37, 20, 33, 36, 27, 21, 27, 24, 33, 27, 26, 22, 32, 30, 29, 35]",32,34,5.198867743,30
0,24,29.3125,1,"[29, 37, 24, 26, 34, 21, 27, 21, 28, 33, 26, 32, 31, 31, 33, 27, 28, 33, 32, 30, 35, 36, 34, 32, 25, 31, 32, 24, 27, 35, 22, 22]",32,35,4.589170281,24
0,23,29.4375,1,"[37, 35, 37, 36, 30, 28, 23, 29, 20, 20, 24, 36, 36, 24, 28, 24, 20, 36, 25, 23, 36, 26, 34, 33, 33, 27, 34, 37, 27, 37, 27, 20]",32,36,6.021132141,24
0,22,28.58064516,1,"[30, 36, 26, 33, 30, 37, 31, 35, 35, 25, 26, 35, 22, 29, 30, 21, 29, 23, 36, 30, 29, 29, 27, 20, 20, 21, 37, 22, 29, 30, 23]",31,37,5.327752456,24
0,24,28.78125,1,"[25, 35, 23, 25, 23, 27, 32, 27, 35, 23, 26, 34, 23, 36, 30, 29, 32, 32, 29, 34, 38, 31, 25, 25, 26, 27, 26, 38, 22, 25, 37, 21]",32,38,5.09100646,30
0,25,29.875,1,"[26, 27, 29, 28, 38, 31, 38, 38, 24, 20, 32, 29, 38, 33, 20, 24, 33, 35, 27, 26, 26, 26, 25, 37, 36, 28, 28, 30, 22, 34, 31, 37]",32,39,5.422474141,30
0,26,31.0625,0,"[30, 23, 37, 36, 31, 20, 31, 37, 30, 22, 31, 38, 32, 27, 36, 25, 27, 39, 36, 39, 30, 26, 27, 25, 39, 35, 31, 27, 29, 36, 31, 31]",32,40,5.278914233,30
0,26,29.71875,1,"[36, 27, 29, 35, 29, 20, 20, 37, 27, 22, 31, 32, 39, 32, 27, 32, 27, 28, 31, 23, 31, 27, 34, 28, 35, 22, 27, 33, 35, 36, 25, 34]",32,41,5.06878095,24
0,25,31.40625,1,"[30, 38, 36, 31, 32, 35, 25, 28, 30, 34, 34, 20, 27, 34, 30, 25, 38, 37, 35, 35, 22, 30, 28, 38, 35, 38, 38, 21, 28, 33, 36, 24]",32,42,5.3633125,24
0,25,30,1,"[32, 29, 37, 34, 38, 29, 29, 24, 34, 29, 37, 25, 31, 38, 22, 20, 31, 25, 32, 26, 31, 27, 32, 27, 38, 26, 22, 28, 33, 28, 38, 28]",32,43,5.048155204,24
0,23,28.5,1,"[36, 25, 35, 23, 36, 31, 27, 29, 27, 28, 36, 24, 37, 23, 29, 37, 24, 21, 27, 28, 25, 22, 32, 30, 27, 24, 22, 36, 28, 21, 34, 28]",32,44,5.130553639,24
0,24,29.9375,1,"[38, 31, 36, 20, 22, 28, 28, 22, 37, 30, 33, 28, 35, 27, 28, 21, 25, 38, 29, 38, 21, 37, 33, 27, 20, 29, 38, 37, 33, 36, 25, 28]",32,45,5.978118703,24
0,23,29.9375,1,"[22, 35, 35, 26, 31, 30, 29, 33, 30, 26, 23, 34, 34, 37, 21, 36, 36, 24, 32, 36, 35, 21, 27, 32, 35, 22, 33, 21, 34, 27, 30, 31]",32,46,5.205068869,24
0,24,29.75,1,"[32, 31, 30, 30, 31, 24, 35, 35, 32, 28, 30, 25, 25, 24, 21, 27, 29, 38, 23, 36, 33, 38, 32, 21, 20, 38, 32, 29, 32, 35, 27, 29]",32,47,5.048155204,24
0,23,29.75,1,"[27, 32, 37, 23, 21, 28, 20, 20, 37, 25, 34, 21, 26, 21, 32, 37, 28, 37, 32, 27, 30, 29, 37, 33, 35, 34, 29, 34, 31, 35, 34, 26]",32,48,5.553261175,24
0,25,29.96875,1,"[30, 33, 28, 23, 33, 37, 21, 38, 27, 36, 30, 32, 28, 27, 33, 31, 33, 32, 23, 38, 35, 31, 22, 34, 31, 29, 30, 27, 34, 21, 28, 24]",32,49,4.809160446,24
0,24,28.51612903,1,"[24, 32, 27, 25, 37, 35, 25, 21, 26, 27, 34, 33, 26, 20, 20, 32, 30, 25, 33, 25, 34, 26, 20, 31, 28, 31, 32, 38, 22, 33, 32]",31,50,5.156684773,24
